feedback_id,customer_id,date,feedback_text,source
F001431,C0560,2026-04-09,The integration keeps causing problems.,Interview
F001432,C0560,2026-04-13,Our team has had a good experience.,In-app
F001433,C0561,2026-02-08,The dashboard is very useful.,Review
F001434,C0561,2026-01-15,The product has improved our workflow.,In-app
F001435,C0561,2026-02-26,The dashboard is very useful.,Survey
F001436,C0562,2026-04-03,Our team has had a good experience.,Review
F001437,C0562,2026-04-06,We need a more reliable integration.,Survey
F001438,C0563,2026-04-04,The integration setup is confusing.,Interview
F001439,C0563,2026-03-21,Our integration is not working properly.,Interview
F001440,C0563,2026-03-27,The product has improved our workflow.,Review
F001441,C0563,2026-01-10,We are considering other options.,Interview
F001442,C0564,2026-04-24,Our integration is not working properly.,Survey
F001443,C0564,2026-04-24,The dashboard is very useful.,Survey
F001444,C0564,2026-04-24,We are having too many problems.,Interview
F001445,C0565,2026-03-30,The dashboard is very useful.,Survey
F001446,C0565,2026-04-15,Our integration is not working properly.,Support
F001447,C0565,2026-04-23,The product has improved our workflow.,Survey
F001448,C0566,2026-04-26,The dashboard is very useful.,Review
F001449,C0567,2026-03-24,The integration keeps causing problems.,Survey
F001450,C0567,2026-02-16,Our team has had a good experience.,Review
F001451,C0568,2026-04-06,The dashboard is very useful.,Review
F001452,C0568,2026-03-11,The product has improved our workflow.,Review
F001453,C0568,2026-03-11,The dashboard is very useful.,In-app
F001454,C0568,2026-03-11,Our team has had a good experience.,Survey
F001455,C0569,2026-04-01,The integration setup is confusing.,Support
F001456,C0570,2026-04-17,We are having too many problems.,Interview
F001457,C0571,2026-02-17,The product is easy to use.,In-app
F001458,C0571,2026-04-13,The experience has become frustrating.,Support
F001459,C0571,2026-03-27,We need a more reliable integration.,Interview
F001460,C0571,2026-02-17,The product has improved our workflow.,Survey
F001461,C0572,2026-03-16,Our team has had a good experience.,Survey
F001462,C0572,2026-03-16,The product is easy to use.,In-app
F001463,C0572,2026-03-16,Our team has had a good experience.,Survey
F001464,C0572,2026-03-16,The product has been difficult to use recently.,Support
F001465,C0573,2026-04-07,Our team has had a good experience.,Survey
F001466,C0573,2026-03-12,The experience has become frustrating.,Survey
F001467,C0573,2026-03-12,We are considering other options.,Interview
F001468,C0573,2026-03-12,The product has been difficult to use recently.,Interview
F001469,C0574,2026-04-06,Our integration is not working properly.,Support
F001470,C0574,2026-03-03,The dashboard is very useful.,Review
F001471,C0574,2026-02-05,The product has improved our workflow.,In-app
F001472,C0575,2026-04-17,The product has improved our workflow.,Survey
F001473,C0575,2026-04-17,We are considering other options.,Survey
F001474,C0575,2026-04-20,The experience has become frustrating.,Survey
F001475,C0575,2026-04-26,The integration keeps causing problems.,Interview
F001476,C0576,2026-04-06,The dashboard is very useful.,Survey
F001477,C0576,2026-03-18,The product is easy to use.,In-app
F001478,C0576,2026-01-17,The experience has become frustrating.,Survey
F001479,C0576,2026-04-14,Our team has had a good experience.,In-app
F001480,C0577,2026-03-23,We need a more reliable integration.,Survey
F001481,C0578,2026-04-20,The integration setup is confusing.,Support
F001482,C0578,2026-02-09,The product has improved our workflow.,Survey
F001483,C0578,2026-04-28,The product has improved our workflow.,Survey
F001484,C0579,2026-03-05,The integration keeps causing problems.,Survey
F001485,C0579,2026-02-19,We are considering other options.,Interview
F001486,C0579,2026-04-23,The dashboard is very useful.,Review
F001487,C0580,2026-04-26,We are considering other options.,Interview
F001488,C0580,2026-04-26,The product has improved our workflow.,Survey
F001489,C0580,2026-04-26,The dashboard is very useful.,Survey
F001490,C0580,2026-04-26,Our team has had a good experience.,Survey
F001491,C0581,2026-04-30,The product has been difficult to use recently.,Support
F001492,C0581,2026-04-30,The product has improved our workflow.,In-app
F001493,C0582,2026-04-12,Our team has had a good experience.,Survey
F001494,C0582,2026-04-12,The product has improved our workflow.,Survey
F001495,C0583,2026-04-21,We are having too many problems.,Support
F001496,C0583,2026-04-21,The product is easy to use.,Survey
F001497,C0583,2026-04-21,We are having too many problems.,Support
F001498,C0584,2026-01-06,We are having too many problems.,Interview
F001499,C0584,2026-01-16,The product has been difficult to use recently.,Interview
F001500,C0585,2026-04-26,The integration keeps causing problems.,Support
F001501,C0586,2026-03-24,The integration keeps causing problems.,Survey
F001502,C0587,2026-01-27,The dashboard is very useful.,Survey
F001503,C0587,2026-02-13,The product is easy to use.,Survey
F001504,C0588,2026-03-29,The product is easy to use.,Review
F001505,C0589,2026-02-01,The product is easy to use.,Review
F001506,C0590,2026-03-27,We are considering other options.,Support
F001507,C0590,2026-04-22,The product has improved our workflow.,In-app
F001508,C0591,2026-04-11,The integration setup is confusing.,Interview
F001509,C0591,2026-02-12,The product has improved our workflow.,Survey
F001510,C0592,2026-03-12,Our team has had a good experience.,Survey
F001511,C0592,2026-02-15,Our team has had a good experience.,Review
F001512,C0592,2026-03-28,We are having too many problems.,Support
F001513,C0593,2026-04-10,The experience has become frustrating.,Support
F001514,C0593,2026-04-10,We are having too many problems.,Support
F001515,C0593,2026-04-10,We are considering other options.,Support
F001516,C0594,2026-04-17,Our team has had a good experience.,In-app
F001517,C0594,2026-03-13,The product has been difficult to use recently.,Support
F001518,C0594,2026-03-13,We need a more reliable integration.,Survey
F001519,C0595,2026-04-24,The product is easy to use.,Survey
F001520,C0595,2026-04-24,Our team has had a good experience.,Review
F001521,C0596,2026-04-22,The integration setup is confusing.,Survey
F001522,C0596,2026-04-22,The dashboard is very useful.,Review
F001523,C0596,2026-04-22,Our team has had a good experience.,In-app
F001524,C0597,2026-04-06,The product has improved our workflow.,In-app
F001525,C0597,2026-03-24,The integration setup is confusing.,Survey
F001526,C0597,2026-04-12,The integration keeps causing problems.,Interview
F001527,C0598,2026-03-21,We are considering other options.,Support
F001528,C0598,2026-03-21,The product is easy to use.,In-app
F001529,C0599,2026-04-06,The product is easy to use.,Review
F001530,C0599,2026-04-06,The product has improved our workflow.,Survey
F001531,C0599,2026-04-06,We need a more reliable integration.,Survey
F001532,C0600,2026-03-14,The dashboard is very useful.,In-app
F001533,C0600,2026-01-22,Our team has had a good experience.,Review
F001534,C0601,2026-04-29,The experience has become frustrating.,Survey
F001535,C0601,2026-04-29,The product has improved our workflow.,Survey
F001536,C0601,2026-04-29,The dashboard is very useful.,Review
F001537,C0602,2026-04-30,The product has been difficult to use recently.,Support
F001538,C0602,2026-04-30,The product has improved our workflow.,Survey
F001539,C0603,2026-03-03,Our integration is not working properly.,Support
F001540,C0603,2026-04-09,Our team has had a good experience.,Review
F001541,C0603,2026-01-31,Our team has had a good experience.,In-app
F001542,C0603,2026-01-31,The product has improved our workflow.,Survey
F001543,C0604,2026-04-24,The product is easy to use.,Survey
F001544,C0604,2026-04-21,The product is easy to use.,In-app
F001545,C0604,2026-04-21,The dashboard is very useful.,In-app
F001546,C0604,2026-04-21,The product has been difficult to use recently.,Survey
F001547,C0605,2026-04-03,We are considering other options.,Survey
F001548,C0605,2026-02-06,Our team has had a good experience.,Review
F001549,C0606,2026-04-13,The product has improved our workflow.,In-app
F001550,C0607,2026-04-14,The product has improved our workflow.,In-app
F001551,C0607,2026-04-14,The dashboard is very useful.,In-app
F001552,C0607,2026-04-14,The product has improved our workflow.,Survey
F001553,C0608,2026-04-22,The integration setup is confusing.,Support
F001554,C0609,2026-04-23,The product has improved our workflow.,Survey
F001555,C0610,2026-04-06,The product is easy to use.,Review
F001556,C0610,2026-02-22,We are considering other options.,Survey
F001557,C0610,2026-03-10,The product has been difficult to use recently.,Support
F001558,C0610,2026-04-04,The experience has become frustrating.,Survey
F001559,C0611,2026-01-04,The product is easy to use.,Survey
F001560,C0612,2026-04-14,The integration setup is confusing.,Interview
F001561,C0612,2026-03-19,We need a more reliable integration.,Support
F001562,C0612,2026-03-01,The dashboard is very useful.,Review
F001563,C0612,2026-02-13,The product has improved our workflow.,Survey
F001564,C0613,2026-04-05,The product has improved our workflow.,Survey
F001565,C0613,2026-04-05,The integration keeps causing problems.,Interview
F001566,C0613,2026-04-05,Our team has had a good experience.,Review
F001567,C0614,2026-04-29,Our team has had a good experience.,Survey
F001568,C0614,2026-04-29,Our team has had a good experience.,In-app
F001569,C0614,2026-04-29,Our integration is not working properly.,Interview
F001570,C0615,2026-04-14,We need a more reliable integration.,Interview
F001571,C0615,2026-02-12,The experience has become frustrating.,Support
F001572,C0616,2026-04-11,The dashboard is very useful.,Review
F001573,C0616,2026-04-11,The product is easy to use.,In-app
F001574,C0617,2026-04-30,The product has been difficult to use recently.,Support
F001575,C0617,2026-04-30,The product is easy to use.,In-app
F001576,C0617,2026-04-30,We are considering other options.,Survey
F001577,C0618,2026-03-20,The product has improved our workflow.,Survey
F001578,C0618,2026-02-22,Our team has had a good experience.,Survey
F001579,C0619,2026-04-13,We are considering other options.,Support
F001580,C0620,2026-03-27,The dashboard is very useful.,Review
F001581,C0621,2026-04-21,The experience has become frustrating.,Support
F001582,C0622,2026-04-05,The product has improved our workflow.,Review
F001583,C0622,2026-04-07,The product is easy to use.,Review
F001584,C0623,2026-04-17,The dashboard is very useful.,Review
F001585,C0623,2026-04-14,The product is easy to use.,In-app
F001586,C0624,2026-02-01,The dashboard is very useful.,Survey
F001587,C0624,2026-02-10,Our team has had a good experience.,Survey
F001588,C0625,2026-02-04,The dashboard is very useful.,Survey
F001589,C0626,2026-01-21,The product has been difficult to use recently.,Survey
F001590,C0626,2026-03-11,The product is easy to use.,In-app
F001591,C0626,2026-02-13,The dashboard is very useful.,Review
F001592,C0627,2026-04-11,The integration keeps causing problems.,Survey
F001593,C0627,2026-04-11,We need a more reliable integration.,Survey
F001594,C0627,2026-04-12,Our integration is not working properly.,Survey
F001595,C0627,2026-04-11,The integration keeps causing problems.,Survey
F001596,C0628,2026-03-31,The dashboard is very useful.,Survey
F001597,C0629,2026-02-11,The product is easy to use.,Survey
F001598,C0629,2026-04-20,The experience has become frustrating.,Survey
F001599,C0630,2026-04-09,Our team has had a good experience.,Review
F001600,C0630,2026-02-18,Our team has had a good experience.,Survey
F001601,C0630,2026-03-16,We are considering other options.,Support
F001602,C0630,2026-02-23,Our team has had a good experience.,Review
F001603,C0631,2026-04-22,The dashboard is very useful.,In-app
F001604,C0631,2026-04-22,The dashboard is very useful.,Survey
F001605,C0631,2026-04-22,The product is easy to use.,Review
F001606,C0631,2026-04-22,The product is easy to use.,Review
F001607,C0632,2026-04-22,The product is easy to use.,Survey
F001608,C0632,2026-04-12,The product is easy to use.,Survey
F001609,C0632,2026-01-22,The experience has become frustrating.,Interview
F001610,C0632,2026-02-08,We are having too many problems.,Support
F001611,C0633,2026-04-20,We need a more reliable integration.,Support
F001612,C0634,2026-03-02,Our team has had a good experience.,In-app
F001613,C0635,2026-04-24,The product is easy to use.,Survey
F001614,C0635,2026-03-10,The integration setup is confusing.,Interview
F001615,C0635,2026-03-26,The product has improved our workflow.,In-app
F001616,C0635,2026-04-08,Our integration is not working properly.,Support
F001617,C0636,2026-02-12,Our team has had a good experience.,Review
F001618,C0636,2026-03-02,The dashboard is very useful.,Review
F001619,C0636,2026-01-26,Our team has had a good experience.,Review
F001620,C0637,2026-04-15,We are having too many problems.,Support
F001621,C0637,2026-04-15,The integration setup is confusing.,Survey
F001622,C0637,2026-04-15,The product has improved our workflow.,Survey
F001623,C0637,2026-04-15,The product has been difficult to use recently.,Support
F001624,C0638,2026-04-28,The dashboard is very useful.,In-app
F001625,C0639,2026-02-28,Our team has had a good experience.,Review
F001626,C0639,2026-02-28,Our team has had a good experience.,Review
F001627,C0639,2026-02-28,The product has improved our workflow.,In-app
F001628,C0639,2026-02-28,We are having too many problems.,Interview
F001629,C0640,2026-03-24,The experience has become frustrating.,Support
F001630,C0640,2026-02-16,Our team has had a good experience.,Survey
F001631,C0640,2026-03-16,The product has improved our workflow.,Survey
F001632,C0641,2026-04-25,We are considering other options.,Survey
F001633,C0641,2026-02-20,The dashboard is very useful.,Survey
F001634,C0641,2026-04-06,We need a more reliable integration.,Survey
F001635,C0641,2026-02-18,Our team has had a good experience.,Review
F001636,C0642,2026-04-16,Our team has had a good experience.,Survey
F001637,C0642,2026-04-16,Our team has had a good experience.,Review
F001638,C0643,2026-04-12,The dashboard is very useful.,Survey
F001639,C0643,2026-04-12,We are having too many problems.,Support
F001640,C0643,2026-04-12,We are considering other options.,Survey
F001641,C0643,2026-04-12,We are having too many problems.,Interview
F001642,C0644,2026-04-22,The dashboard is very useful.,In-app
F001643,C0645,2026-04-22,The product is easy to use.,Survey
F001644,C0645,2026-01-30,The product has been difficult to use recently.,Survey
F001645,C0646,2026-02-26,The product is easy to use.,Review
F001646,C0646,2026-02-21,We are having too many problems.,Interview
F001647,C0646,2026-01-29,The dashboard is very useful.,In-app
F001648,C0646,2026-02-19,The dashboard is very useful.,Survey
F001649,C0647,2026-02-13,The product is easy to use.,Survey
F001650,C0647,2026-02-28,The product is easy to use.,In-app
F001651,C0648,2026-03-26,The experience has become frustrating.,Interview
F001652,C0648,2026-03-26,The experience has become frustrating.,Interview
F001653,C0648,2026-03-26,The product has improved our workflow.,Review
F001654,C0649,2026-04-22,We need a more reliable integration.,Support
F001655,C0649,2026-01-25,Our team has had a good experience.,In-app
F001656,C0650,2026-02-21,The product is easy to use.,Survey
F001657,C0650,2026-04-02,We are having too many problems.,Interview
F001658,C0650,2026-02-26,The experience has become frustrating.,Interview
F001659,C0651,2026-02-12,The product is easy to use.,Review
F001660,C0651,2026-02-12,Our team has had a good experience.,In-app
F001661,C0651,2026-02-12,Our team has had a good experience.,Review
F001662,C0652,2026-03-01,The product has improved our workflow.,Review
F001663,C0653,2026-04-21,We are considering other options.,Survey
F001664,C0653,2026-04-21,Our integration is not working properly.,Interview
F001665,C0654,2026-01-24,Our team has had a good experience.,In-app
F001666,C0654,2026-01-09,The experience has become frustrating.,Support
F001667,C0655,2026-04-12,The product is easy to use.,In-app
F001668,C0655,2026-04-09,The product is easy to use.,Survey
F001669,C0655,2026-04-09,The product is easy to use.,Survey
F001670,C0656,2026-02-05,The experience has become frustrating.,Support
F001671,C0656,2026-02-05,The product is easy to use.,Review
F001672,C0656,2026-02-05,The product has been difficult to use recently.,Survey
F001673,C0656,2026-02-05,Our team has had a good experience.,In-app
F001674,C0657,2026-02-14,We are having too many problems.,Interview
F001675,C0657,2026-03-04,We are considering other options.,Support
F001676,C0657,2026-02-14,We are having too many problems.,Interview
F001677,C0658,2026-03-24,We are considering other options.,Support
F001678,C0658,2026-03-24,The product has been difficult to use recently.,Survey
F001679,C0658,2026-04-18,The integration setup is confusing.,Survey
F001680,C0658,2026-04-08,Our team has had a good experience.,Review
F001681,C0659,2026-04-05,We are having too many problems.,Interview
F001682,C0659,2026-03-15,The dashboard is very useful.,Review
F001683,C0659,2026-04-11,The product has improved our workflow.,Review
F001684,C0659,2026-03-07,We need a more reliable integration.,Support
F001685,C0660,2026-03-12,Our team has had a good experience.,In-app
F001686,C0660,2026-03-18,Our integration is not working properly.,Interview
F001687,C0661,2026-03-28,The product has improved our workflow.,In-app
F001688,C0661,2026-03-28,Our team has had a good experience.,Review
F001689,C0662,2026-04-18,We are having too many problems.,Interview
F001690,C0663,2026-04-09,The dashboard is very useful.,Survey
F001691,C0663,2026-03-25,Our team has had a good experience.,Review
F001692,C0664,2026-04-08,We need a more reliable integration.,Interview
F001693,C0665,2026-03-19,We are considering other options.,Survey
F001694,C0665,2026-04-09,Our team has had a good experience.,In-app
F001695,C0666,2026-03-23,We need a more reliable integration.,Support
F001696,C0666,2026-01-15,The product is easy to use.,In-app
F001697,C0667,2026-04-23,The dashboard is very useful.,In-app
F001698,C0667,2026-04-23,Our team has had a good experience.,In-app
F001699,C0668,2026-03-27,Our integration is not working properly.,Survey
F001700,C0669,2026-03-18,The dashboard is very useful.,In-app
F001701,C0669,2026-04-23,The dashboard is very useful.,Review
F001702,C0669,2026-03-15,The dashboard is very useful.,In-app
F001703,C0670,2026-04-03,The product is easy to use.,Survey
F001704,C0670,2026-03-16,We are considering other options.,Interview
F001705,C0670,2026-04-23,The integration keeps causing problems.,Support
F001706,C0670,2026-03-16,We are considering other options.,Interview
F001707,C0671,2026-04-27,The integration setup is confusing.,Support
F001708,C0671,2026-02-03,The product is easy to use.,In-app
F001709,C0672,2026-03-08,The integration setup is confusing.,Interview
F001710,C0672,2026-02-24,We are having too many problems.,Interview
F001711,C0672,2026-04-04,We are considering other options.,Survey
F001712,C0673,2026-03-06,The integration setup is confusing.,Support
F001713,C0673,2026-04-24,The integration keeps causing problems.,Interview
F001714,C0673,2026-02-28,The product is easy to use.,In-app
F001715,C0674,2026-04-04,The product has been difficult to use recently.,Interview
F001716,C0674,2026-03-18,Our team has had a good experience.,In-app
F001717,C0674,2026-03-18,The product is easy to use.,Review
F001718,C0674,2026-03-19,The integration keeps causing problems.,Support
F001719,C0675,2026-03-24,Our team has had a good experience.,Survey
F001720,C0675,2026-02-25,The dashboard is very useful.,Survey
F001721,C0676,2026-02-14,Our team has had a good experience.,In-app
F001722,C0676,2026-04-04,The product has been difficult to use recently.,Interview
F001723,C0677,2026-04-04,Our team has had a good experience.,In-app
F001724,C0677,2026-04-04,Our team has had a good experience.,In-app
F001725,C0678,2026-04-11,The integration setup is confusing.,Interview
F001726,C0678,2026-04-15,The product has improved our workflow.,Survey
F001727,C0678,2026-04-11,The product is easy to use.,In-app
F001728,C0678,2026-04-21,The product has been difficult to use recently.,Interview
F001729,C0679,2026-04-07,The integration keeps causing problems.,Survey
F001730,C0679,2026-02-10,We are considering other options.,Survey
F001731,C0679,2026-03-05,The product has been difficult to use recently.,Survey
F001732,C0680,2026-02-25,Our team has had a good experience.,Review
F001733,C0680,2026-02-25,We are having too many problems.,Interview
F001734,C0680,2026-02-25,The experience has become frustrating.,Interview
F001735,C0680,2026-02-25,The dashboard is very useful.,Review
F001736,C0681,2026-04-18,Our integration is not working properly.,Interview
F001737,C0681,2026-03-21,The product is easy to use.,In-app
F001738,C0681,2026-04-15,The integration setup is confusing.,Support
F001739,C0682,2026-03-24,The dashboard is very useful.,In-app
F001740,C0683,2026-04-27,The product has improved our workflow.,In-app
F001741,C0683,2026-01-15,The product is easy to use.,In-app
F001742,C0683,2026-02-08,The product has improved our workflow.,Review
F001743,C0683,2026-01-17,The product is easy to use.,Review
F001744,C0684,2026-02-19,The experience has become frustrating.,Support
F001745,C0685,2026-04-26,The dashboard is very useful.,Review
F001746,C0685,2026-04-26,The product has been difficult to use recently.,Interview
F001747,C0685,2026-04-26,The dashboard is very useful.,In-app
F001748,C0686,2026-03-15,We are considering other options.,Support
F001749,C0687,2026-03-20,The product has improved our workflow.,In-app
F001750,C0687,2026-02-19,The dashboard is very useful.,Survey
F001751,C0687,2026-01-25,We are having too many problems.,Interview
F001752,C0688,2026-02-27,The product has improved our workflow.,Survey
F001753,C0688,2026-04-13,The integration setup is confusing.,Survey
F001754,C0689,2026-03-14,We are considering other options.,Survey
F001755,C0689,2026-03-21,Our team has had a good experience.,In-app
F001756,C0689,2026-02-07,The dashboard is very useful.,In-app
F001757,C0689,2026-03-26,Our integration is not working properly.,Support
F001758,C0690,2026-04-01,The dashboard is very useful.,In-app
F001759,C0690,2026-04-01,The product is easy to use.,Survey
F001760,C0691,2026-02-25,Our team has had a good experience.,Survey
F001761,C0691,2026-02-25,We are having too many problems.,Interview
F001762,C0691,2026-02-25,The dashboard is very useful.,In-app
F001763,C0692,2026-02-21,The experience has become frustrating.,Survey
F001764,C0692,2026-01-23,We are having too many problems.,Interview
F001765,C0692,2026-03-25,The integration setup is confusing.,Support
F001766,C0692,2026-01-17,The dashboard is very useful.,Review
F001767,C0693,2026-03-11,The dashboard is very useful.,Review
F001768,C0693,2026-03-08,We are having too many problems.,Survey
F001769,C0693,2026-03-08,The dashboard is very useful.,Review
F001770,C0694,2026-04-29,The product has been difficult to use recently.,Support
F001771,C0694,2026-04-29,The dashboard is very useful.,Review
F001772,C0694,2026-04-29,The integration keeps causing problems.,Interview
F001773,C0695,2026-04-14,The product has been difficult to use recently.,Survey
F001774,C0695,2026-04-14,The product has improved our workflow.,Review
F001775,C0696,2026-03-10,The product has improved our workflow.,In-app
F001776,C0696,2026-03-10,The product is easy to use.,Survey
F001777,C0696,2026-03-10,Our team has had a good experience.,In-app
F001778,C0696,2026-03-10,Our team has had a good experience.,Review
F001779,C0697,2026-03-29,Our team has had a good experience.,In-app
F001780,C0698,2026-04-03,The product has improved our workflow.,Survey
F001781,C0698,2026-04-03,We are having too many problems.,Survey
F001782,C0699,2026-04-26,The experience has become frustrating.,Interview
F001783,C0699,2026-04-05,The product is easy to use.,In-app
F001784,C0699,2026-04-05,The product is easy to use.,In-app
F001785,C0700,2026-04-18,The dashboard is very useful.,In-app
F001786,C0700,2026-04-22,The integration keeps causing problems.,Interview
F001787,C0700,2026-04-05,The product has improved our workflow.,Review
F001788,C0700,2026-04-05,The integration setup is confusing.,Survey
F001789,C0701,2026-04-18,The product has improved our workflow.,In-app
F001790,C0702,2026-03-08,Our integration is not working properly.,Survey
F001791,C0702,2026-04-26,Our team has had a good experience.,Survey
F001792,C0702,2026-01-26,Our team has had a good experience.,Survey
F001793,C0702,2026-03-25,The dashboard is very useful.,Survey
F001794,C0703,2026-02-16,The product has been difficult to use recently.,Survey
F001795,C0703,2026-04-20,The product is easy to use.,Survey
F001796,C0703,2026-03-12,Our team has had a good experience.,Survey
F001797,C0704,2026-03-02,The product is easy to use.,Review
F001798,C0705,2026-03-27,We need a more reliable integration.,Interview
F001799,C0705,2026-03-26,Our team has had a good experience.,Survey
F001800,C0705,2026-03-04,Our team has had a good experience.,In-app
F001801,C0706,2026-03-27,We are having too many problems.,Support
F001802,C0706,2026-03-27,The experience has become frustrating.,Interview
F001803,C0706,2026-04-24,We are considering other options.,Survey
F001804,C0707,2026-04-28,The product is easy to use.,Survey
F001805,C0707,2026-04-28,Our integration is not working properly.,Interview
F001806,C0707,2026-04-28,We are considering other options.,Support
F001807,C0707,2026-04-28,The dashboard is very useful.,Review
F001808,C0708,2026-04-07,The product has improved our workflow.,In-app
F001809,C0709,2026-03-21,The dashboard is very useful.,In-app
F001810,C0710,2026-02-21,We are having too many problems.,Support
F001811,C0710,2026-04-04,The product has improved our workflow.,Survey
F001812,C0711,2026-03-26,The product has improved our workflow.,Survey
F001813,C0711,2026-03-26,The product has improved our workflow.,In-app
F001814,C0712,2026-04-19,The dashboard is very useful.,Review
F001815,C0712,2026-04-19,Our team has had a good experience.,Review
F001816,C0713,2026-03-08,We are considering other options.,Interview
F001817,C0713,2026-04-19,Our integration is not working properly.,Support
F001818,C0713,2026-04-10,The integration setup is confusing.,Interview
F001819,C0713,2026-01-16,The product has improved our workflow.,In-app
F001820,C0714,2026-04-23,The integration setup is confusing.,Interview
F001821,C0714,2026-04-03,The dashboard is very useful.,Survey
F001822,C0715,2026-04-26,The product is easy to use.,Survey
F001823,C0715,2026-04-26,The product is easy to use.,In-app
F001824,C0715,2026-04-26,The product has improved our workflow.,Survey
F001825,C0716,2026-04-21,We need a more reliable integration.,Interview
F001826,C0716,2026-04-01,We are having too many problems.,Survey
F001827,C0717,2026-03-06,Our team has had a good experience.,In-app
F001828,C0717,2026-03-06,The product has been difficult to use recently.,Support
F001829,C0718,2026-03-06,The product has been difficult to use recently.,Survey
F001830,C0719,2026-03-27,The integration keeps causing problems.,Support
F001831,C0719,2026-04-01,The dashboard is very useful.,Review
F001832,C0719,2026-03-27,Our team has had a good experience.,Review
F001833,C0719,2026-03-27,The experience has become frustrating.,Survey
F001834,C0720,2026-04-04,The integration setup is confusing.,Survey
F001835,C0720,2026-04-28,We need a more reliable integration.,Support
F001836,C0720,2026-04-10,The product has improved our workflow.,In-app
F001837,C0721,2026-03-05,The product is easy to use.,In-app
F001838,C0721,2026-04-17,The product is easy to use.,Survey
F001839,C0721,2026-03-11,The integration setup is confusing.,Interview
F001840,C0721,2026-03-21,The product is easy to use.,In-app
F001841,C0722,2026-02-21,We are considering other options.,Survey
F001842,C0722,2026-02-27,The product has been difficult to use recently.,Interview
F001843,C0722,2026-04-21,The product has improved our workflow.,Survey
F001844,C0723,2026-04-27,The product has improved our workflow.,In-app
F001845,C0724,2026-02-27,Our team has had a good experience.,In-app
F001846,C0724,2026-02-07,Our team has had a good experience.,Survey
F001847,C0724,2026-02-07,The dashboard is very useful.,In-app
F001848,C0724,2026-03-09,The product is easy to use.,In-app
F001849,C0725,2026-04-10,The integration setup is confusing.,Support
F001850,C0725,2026-03-12,Our team has had a good experience.,Survey
F001851,C0725,2026-03-12,The product is easy to use.,Review
F001852,C0726,2026-04-01,The product has been difficult to use recently.,Interview
F001853,C0726,2026-02-06,The product has improved our workflow.,Review
F001854,C0726,2026-01-19,The product is easy to use.,Survey
F001855,C0727,2026-04-16,The product is easy to use.,In-app
F001856,C0727,2026-01-25,We are having too many problems.,Survey
F001857,C0727,2026-02-23,The product is easy to use.,Review
F001858,C0727,2026-03-21,The dashboard is very useful.,In-app
F001859,C0728,2026-02-23,The product has improved our workflow.,In-app
F001860,C0728,2026-03-20,The integration keeps causing problems.,Support
F001861,C0728,2026-03-11,The integration setup is confusing.,Survey
F001862,C0728,2026-02-23,The dashboard is very useful.,Survey
F001863,C0729,2026-04-09,Our team has had a good experience.,In-app
F001864,C0729,2026-03-27,The dashboard is very useful.,Review
F001865,C0729,2026-03-27,The product has improved our workflow.,In-app
F001866,C0730,2026-02-18,The product has been difficult to use recently.,Interview
F001867,C0730,2026-02-18,The product has been difficult to use recently.,Support
F001868,C0730,2026-02-18,Our team has had a good experience.,Survey
F001869,C0730,2026-03-28,The product has improved our workflow.,In-app
F001870,C0731,2026-03-28,The product is easy to use.,Review
F001871,C0731,2026-03-28,Our team has had a good experience.,In-app
F001872,C0731,2026-03-28,The experience has become frustrating.,Survey
F001873,C0731,2026-04-17,The integration setup is confusing.,Support
F001874,C0732,2026-04-06,The product has improved our workflow.,Review
F001875,C0732,2026-04-06,The dashboard is very useful.,In-app
F001876,C0732,2026-04-20,The product has been difficult to use recently.,Survey
F001877,C0733,2026-04-26,The product has improved our workflow.,In-app
F001878,C0733,2026-04-26,The product has improved our workflow.,Review
F001879,C0733,2026-04-26,The integration keeps causing problems.,Survey
F001880,C0733,2026-04-26,The integration keeps causing problems.,Survey
F001881,C0734,2026-01-23,The product has improved our workflow.,Review
F001882,C0734,2026-02-03,Our team has had a good experience.,Survey
F001883,C0734,2026-02-22,We are having too many problems.,Survey
F001884,C0734,2026-01-23,Our team has had a good experience.,In-app
F001885,C0735,2026-03-20,The product has been difficult to use recently.,Survey
F001886,C0735,2026-03-20,The product has been difficult to use recently.,Survey
F001887,C0735,2026-03-20,The experience has become frustrating.,Support
F001888,C0736,2026-03-17,We need a more reliable integration.,Survey
F001889,C0736,2026-04-14,The dashboard is very useful.,Survey
F001890,C0736,2026-03-26,We are having too many problems.,Support
F001891,C0737,2026-04-06,Our team has had a good experience.,Review
F001892,C0737,2026-02-10,We are considering other options.,Interview
F001893,C0737,2026-02-08,Our team has had a good experience.,In-app
F001894,C0737,2026-04-09,We need a more reliable integration.,Support
F001895,C0738,2026-02-21,We are considering other options.,Support
F001896,C0738,2026-02-21,The product is easy to use.,In-app
F001897,C0738,2026-02-21,The product has improved our workflow.,Survey
F001898,C0739,2026-03-12,The experience has become frustrating.,Survey
F001899,C0739,2026-04-28,We need a more reliable integration.,Support
F001900,C0739,2026-04-18,The product is easy to use.,Survey
F001901,C0740,2026-04-17,The product has been difficult to use recently.,Support
F001902,C0740,2026-04-17,We are considering other options.,Survey
F001903,C0741,2026-04-26,We are considering other options.,Interview
F001904,C0741,2026-01-28,The dashboard is very useful.,Review
F001905,C0741,2026-03-14,The product has improved our workflow.,Survey
F001906,C0742,2026-02-08,The experience has become frustrating.,Survey
F001907,C0742,2026-02-08,The experience has become frustrating.,Support
